Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,highway MPG,city mpg,Age,MSRP
4.0,295.0,8.0,1,4,4.0,3,17,13,10,30550
4.0,295.0,8.0,1,4,4.0,3,17,13,10,33935
2.0,310.0,8.0,1,4,4.0,3,17,13,10,32025
2.0,295.0,8.0,1,4,4.0,3,17,13,10,31735
2.0,195.0,6.0,2,1,2.0,3,21,15,10,20310
2.0,285.0,8.0,1,1,2.0,3,19,15,10,23850
4.0,295.0,8.0,1,1,4.0,3,19,14,10,29355
2.0,195.0,6.0,1,4,2.0,3,17,14,10,20960
4.0,295.0,8.0,1,4,4.0,3,17,13,10,31965
4.0,295.0,8.0,1,1,4.0,3,19,14,10,27730
2.0,285.0,8.0,1,1,4.0,3,19,15,10,25215
2.0,195.0,6.0,2,1,2.0,3,21,15,10,15840
4.0,295.0,8.0,1,4,4.0,3,17,13,10,27060
4.0,295.0,8.0,1,1,4.0,3,19,14,10,32690
2.0,285.0,8.0,1,4,4.0,3,18,14,10,29380
2.0,285.0,8.0,1,1,4.0,3,19,15,10,26820
4.0,295.0,8.0,1,1,4.0,3,19,14,10,30825
2.0,195.0,6.0,1,1,4.0,3,20,14,10,21465
4.0,295.0,8.0,1,4,4.0,3,17,13,10,28790
2.0,285.0,8.0,1,1,4.0,3,19,15,10,26555
2.0,295.0,8.0,1,1,4.0,3,19,14,10,28915
2.0,295.0,8.0,1,1,4.0,3,19,14,10,30675
2.0,195.0,6.0,2,1,2.0,3,21,15,10,16115
2.0,285.0,8.0,1,4,2.0,3,18,14,10,27850
4.0,295.0,8.0,1,1,4.0,3,19,14,10,29065
4.0,295.0,8.0,1,4,4.0,3,17,13,10,35520
2.0,285.0,8.0,1,1,2.0,3,19,15,10,24140
2.0,285.0,8.0,1,1,4.0,3,19,15,10,25325
2.0,295.0,8.0,1,4,4.0,3,17,13,10,30255
4.0,295.0,8.0,1,1,4.0,3,19,14,10,29015
4.0,295.0,8.0,1,4,4.0,3,17,13,10,33755
2.0,195.0,6.0,1,4,2.0,3,17,14,10,20715
2.0,295.0,8.0,1,4,4.0,3,17,13,10,33495
2.0,285.0,8.0,1,4,4.0,3,18,14,10,27580
2.0,195.0,6.0,2,1,2.0,3,21,15,10,20750
2.0,285.0,8.0,1,4,4.0,3,18,14,10,25845
2.0,285.0,8.0,1,4,4.0,3,18,14,10,28845
2.0,295.0,8.0,1,1,4.0,3,19,14,10,27430
4.0,295.0,8.0,1,1,4.0,3,19,14,10,31115
2.0,310.0,8.0,1,4,4.0,3,17,13,10,33785
4.0,295.0,8.0,1,1,4.0,3,19,14,10,26245
2.0,285.0,8.0,1,4,4.0,3,18,14,10,30340
2.0,285.0,8.0,1,4,2.0,3,18,14,10,27560
2.0,285.0,8.0,1,4,2.0,3,18,14,10,26295
2.0,285.0,8.0,1,4,2.0,3,18,14,10,25850
2.0,345.0,8.0,1,2,4.0,3,16,13,10,39125
4.0,295.0,8.0,1,4,4.0,3,17,13,10,32170
2.0,332.0,8.0,1,1,4.0,3,23,20,6,45425
2.0,332.0,8.0,1,4,4.0,3,23,20,6,48575
2.0,332.0,8.0,1,1,4.0,3,23,20,6,39095
2.0,332.0,8.0,1,4,4.0,3,23,20,6,42245
2.0,332.0,8.0,1,1,4.0,3,23,20,5,46790
2.0,332.0,8.0,1,1,4.0,3,23,20,5,40010
2.0,332.0,8.0,1,4,4.0,3,23,20,5,43210
2.0,332.0,8.0,1,4,4.0,3,23,20,5,49990
2.0,332.0,8.0,1,4,4.0,3,23,20,4,51935
2.0,332.0,8.0,1,1,4.0,3,23,20,4,48335
2.0,332.0,8.0,1,1,4.0,3,23,20,4,41555
2.0,332.0,8.0,1,4,4.0,3,23,20,4,45155
2.0,355.0,8.0,1,1,4.0,3,23,16,2,43360
4.0,285.0,6.0,1,4,4.0,3,22,17,2,38540
2.0,355.0,8.0,1,1,4.0,3,23,16,2,49965
4.0,285.0,6.0,1,1,4.0,3,24,18,2,36200
4.0,285.0,6.0,1,4,4.0,3,22,17,2,38840
4.0,285.0,6.0,1,4,4.0,3,22,17,2,42635
2.0,355.0,8.0,1,1,4.0,3,23,16,2,43660
4.0,285.0,6.0,1,4,2.0,3,22,17,2,30610
4.0,285.0,6.0,1,1,4.0,3,24,18,2,35390
2.0,355.0,8.0,1,4,4.0,3,22,16,2,46510
2.0,355.0,8.0,1,4,4.0,3,22,16,2,53115
4.0,285.0,6.0,1,4,4.0,3,22,17,2,40045
4.0,285.0,6.0,1,1,2.0,3,24,18,2,27060
4.0,285.0,6.0,1,1,2.0,3,24,18,2,26670
4.0,285.0,6.0,1,1,4.0,3,24,18,2,38665
4.0,285.0,6.0,1,1,4.0,3,24,18,2,30695
4.0,285.0,6.0,1,1,4.0,3,24,18,2,38965
4.0,285.0,6.0,1,4,2.0,3,22,17,2,37800
4.0,285.0,6.0,1,4,4.0,3,22,17,2,42935
4.0,285.0,6.0,1,1,2.0,3,24,18,2,33595
4.0,285.0,6.0,1,4,4.0,3,22,17,2,34675
2.0,355.0,8.0,1,1,4.0,3,23,16,2,40900
2.0,355.0,8.0,1,4,4.0,3,22,16,2,44150
4.0,285.0,6.0,1,1,4.0,3,24,18,2,35690
2.0,355.0,8.0,1,4,4.0,3,22,16,2,46810
4.0,285.0,6.0,1,4,2.0,3,22,17,2,30910
4.0,285.0,6.0,1,4,2.0,3,22,17,2,37500
2.0,355.0,8.0,1,4,4.0,3,22,16,2,52815
2.0,355.0,8.0,1,1,4.0,3,23,16,2,49665
4.0,285.0,6.0,1,1,2.0,3,24,18,2,33720
2.0,355.0,8.0,1,4,4.0,3,22,16,1,54240
4.0,285.0,6.0,1,1,4.0,3,24,18,1,36230
2.0,355.0,8.0,1,4,4.0,3,22,16,1,47570
4.0,285.0,6.0,1,1,2.0,3,24,18,1,34590
2.0,355.0,8.0,1,1,4.0,3,23,16,1,51390
2.0,355.0,8.0,1,4,4.0,3,22,16,1,44910
4.0,285.0,6.0,1,1,2.0,3,24,18,1,34465
4.0,285.0,6.0,1,1,2.0,3,24,18,1,27715
4.0,285.0,6.0,1,4,4.0,3,22,17,1,43505
2.0,355.0,8.0,1,4,4.0,3,22,16,1,47270
2.0,355.0,8.0,1,1,4.0,3,23,16,1,41660
4.0,285.0,6.0,1,4,4.0,3,22,17,1,39380
4.0,285.0,6.0,1,4,2.0,3,22,17,1,31955
2.0,355.0,8.0,1,4,4.0,3,22,16,1,44900
4.0,285.0,6.0,1,1,4.0,3,24,18,1,39535
4.0,285.0,6.0,1,1,2.0,3,24,18,1,28105
4.0,285.0,6.0,1,1,4.0,3,24,18,1,37070
2.0,355.0,8.0,1,1,4.0,3,23,16,1,40930
2.0,355.0,8.0,1,4,4.0,3,22,16,1,54540
2.0,355.0,8.0,1,1,4.0,3,23,16,1,44420
4.0,285.0,6.0,1,1,4.0,3,24,18,1,31390
4.0,285.0,6.0,1,4,4.0,3,22,17,1,40915
2.0,355.0,8.0,1,4,4.0,3,22,16,1,40775
4.0,285.0,6.0,1,4,2.0,3,22,17,1,31655
2.0,355.0,8.0,1,1,4.0,3,23,16,1,51090
4.0,285.0,6.0,1,4,2.0,3,22,17,1,38370
4.0,285.0,6.0,1,4,2.0,3,22,17,1,38670
4.0,285.0,6.0,1,4,4.0,3,22,17,1,35370
2.0,355.0,8.0,1,1,4.0,3,23,16,1,37625
2.0,355.0,8.0,1,1,4.0,3,23,16,1,44120
2.0,355.0,8.0,1,1,4.0,3,23,16,0,44840
2.0,355.0,8.0,1,1,4.0,3,22,16,0,52155
2.0,355.0,8.0,1,4,4.0,3,22,16,0,45330
4.0,285.0,6.0,1,1,4.0,3,24,18,0,32230
4.0,285.0,6.0,1,1,2.0,3,24,18,0,28205
2.0,355.0,8.0,1,4,4.0,3,22,16,0,45390
4.0,285.0,6.0,1,4,2.0,3,22,17,0,39160
2.0,355.0,8.0,1,1,4.0,3,23,16,0,41420
4.0,285.0,6.0,1,4,4.0,3,22,17,0,41405
2.0,355.0,8.0,1,1,4.0,3,23,16,0,44540
2.0,355.0,8.0,1,1,4.0,3,23,16,0,38115
4.0,285.0,6.0,1,4,2.0,3,22,17,0,32145
4.0,285.0,6.0,1,4,4.0,3,22,17,0,43995
2.0,355.0,8.0,1,1,4.0,3,22,16,0,52455
4.0,285.0,6.0,1,1,4.0,3,24,18,0,37560
2.0,355.0,8.0,1,4,4.0,3,22,16,0,47690
4.0,285.0,6.0,1,1,2.0,3,24,18,0,28595
2.0,355.0,8.0,1,4,4.0,3,20,15,0,55605
4.0,285.0,6.0,1,4,4.0,3,22,17,0,36210
4.0,285.0,6.0,1,1,2.0,3,24,18,0,34955
4.0,285.0,6.0,1,1,4.0,3,24,18,0,36720
4.0,285.0,6.0,1,1,4.0,3,24,18,0,40025
4.0,285.0,6.0,1,4,2.0,3,22,17,0,38860
2.0,355.0,8.0,1,4,4.0,3,22,16,0,41265
2.0,355.0,8.0,1,4,4.0,3,20,15,0,55305
2.0,355.0,8.0,1,4,4.0,3,22,16,0,47990
4.0,285.0,6.0,1,4,2.0,3,22,17,0,32445
2.0,355.0,8.0,1,1,4.0,3,23,16,0,42080
4.0,285.0,6.0,1,4,4.0,3,22,17,0,39870
4.0,285.0,6.0,1,1,2.0,3,24,18,0,35080
2.0,300.0,8.0,1,4,4.0,3,16,13,11,34640
2.0,300.0,8.0,1,1,4.0,3,18,13,11,31405
2.0,300.0,8.0,1,1,4.0,3,18,13,11,33330
2.0,300.0,8.0,1,4,4.0,3,16,13,11,36525
2.0,300.0,8.0,1,4,4.0,3,16,13,11,33115
2.0,300.0,8.0,1,1,4.0,3,18,13,11,29745
2.0,325.0,8.0,1,2,4.0,3,13,10,16,38370
2.0,200.0,8.0,1,1,3.0,3,17,13,18,4439
2.0,200.0,8.0,1,4,3.0,3,16,12,18,4827
2.0,200.0,8.0,1,4,3.0,3,16,12,18,4715
2.0,200.0,8.0,1,1,3.0,3,17,13,18,4287
2.0,142.0,6.0,1,3,4.0,2,20,16,27,2000
2.0,185.0,6.0,1,2,4.0,2,22,16,15,35970
2.0,185.0,6.0,1,3,4.0,2,24,17,15,26995
2.0,185.0,6.0,1,2,4.0,2,22,16,15,33925
2.0,185.0,6.0,1,3,4.0,2,24,17,15,31355
2.0,185.0,6.0,1,3,4.0,2,24,17,15,33400
2.0,185.0,6.0,1,3,4.0,2,24,17,14,33740
2.0,185.0,6.0,1,3,4.0,2,24,17,14,28040
2.0,185.0,6.0,1,2,4.0,2,22,16,14,36340
2.0,185.0,6.0,1,3,4.0,2,24,17,14,31690
2.0,185.0,6.0,1,2,4.0,2,22,16,14,34290
2.0,185.0,6.0,1,2,4.0,2,22,16,13,36795
2.0,185.0,6.0,1,2,4.0,2,22,16,13,34740
2.0,185.0,6.0,1,3,4.0,2,24,17,13,32125
2.0,185.0,6.0,1,3,4.0,2,24,17,13,34185
2.0,185.0,6.0,1,3,4.0,2,24,17,13,28465
2.0,285.0,8.0,1,4,2.0,3,18,14,10,26685
2.0,285.0,8.0,1,1,2.0,3,19,15,10,23350
2.0,295.0,8.0,1,1,4.0,3,19,14,10,26930
4.0,295.0,8.0,1,1,4.0,3,19,14,10,27135
2.0,285.0,8.0,1,4,4.0,3,18,14,10,25845
2.0,295.0,8.0,1,4,4.0,3,18,13,10,31375
2.0,195.0,6.0,2,4,2.0,3,19,14,10,24020
4.0,295.0,8.0,1,1,4.0,3,19,14,10,28515
4.0,295.0,8.0,1,4,4.0,3,17,13,10,31810
4.0,295.0,8.0,1,4,4.0,3,17,13,10,29580
4.0,295.0,8.0,1,4,4.0,3,17,13,10,31465
2.0,195.0,6.0,2,1,2.0,3,21,15,10,20515
2.0,195.0,6.0,2,4,2.0,3,19,14,10,19865
2.0,295.0,8.0,1,4,4.0,3,18,13,10,29380
2.0,285.0,8.0,1,4,2.0,3,18,14,10,26975
2.0,195.0,6.0,1,1,4.0,3,20,14,10,23940
2.0,285.0,8.0,1,1,4.0,3,19,15,10,25960
4.0,295.0,8.0,1,1,4.0,3,19,14,10,30755
2.0,285.0,8.0,1,1,4.0,3,19,15,10,26460
2.0,195.0,6.0,2,1,2.0,3,21,15,10,20075
4.0,295.0,8.0,1,1,4.0,3,19,14,10,32330
2.0,285.0,8.0,1,1,4.0,3,19,15,10,24965
4.0,295.0,8.0,1,4,4.0,3,17,13,10,27060
4.0,295.0,8.0,1,1,4.0,3,19,14,10,24515
2.0,195.0,6.0,2,4,2.0,3,19,14,10,23575
2.0,310.0,8.0,1,4,4.0,3,18,13,10,33425
4.0,295.0,8.0,1,4,4.0,3,18,13,10,33395
2.0,195.0,6.0,2,1,2.0,3,21,15,10,15840
2.0,295.0,8.0,1,4,4.0,3,18,13,10,33135
2.0,285.0,8.0,1,4,4.0,3,18,14,10,28410
4.0,295.0,8.0,1,1,4.0,3,19,14,10,28705
2.0,285.0,8.0,1,1,2.0,3,19,15,10,23640
2.0,195.0,6.0,2,1,2.0,3,21,15,10,16115
4.0,295.0,8.0,1,4,4.0,3,17,13,10,28460
4.0,295.0,8.0,1,1,4.0,3,19,14,10,30570
4.0,295.0,8.0,1,1,4.0,3,19,14,10,25915
4.0,295.0,8.0,1,1,4.0,3,19,14,10,28995
2.0,295.0,8.0,1,1,4.0,3,19,14,10,30315
4.0,295.0,8.0,1,1,4.0,3,19,14,10,30465
2.0,345.0,8.0,1,1,4.0,3,17,13,10,33280
2.0,195.0,6.0,1,1,4.0,3,20,14,10,21465
2.0,310.0,8.0,1,4,4.0,3,18,13,10,31665
2.0,285.0,8.0,1,4,4.0,3,18,14,10,29980
2.0,195.0,6.0,2,4,2.0,3,19,14,10,19620
4.0,295.0,8.0,1,4,4.0,3,17,13,10,33575
2.0,285.0,8.0,1,4,4.0,3,18,14,10,27250
2.0,285.0,8.0,1,4,4.0,3,18,14,10,28485
4.0,295.0,8.0,1,4,4.0,3,17,13,10,35160
2.0,295.0,8.0,1,1,4.0,3,19,14,10,28555
2.0,332.0,8.0,1,4,4.0,3,23,20,6,48205
2.0,332.0,8.0,1,1,4.0,3,23,20,6,45055
2.0,332.0,8.0,1,1,4.0,3,23,20,6,38725
2.0,332.0,8.0,1,4,4.0,3,23,20,6,41875
2.0,332.0,8.0,1,4,4.0,3,23,20,5,42840
2.0,332.0,8.0,1,4,4.0,3,23,20,5,49620
2.0,332.0,8.0,1,1,4.0,3,23,20,5,39640
2.0,332.0,8.0,1,1,4.0,3,23,20,5,46420
2.0,332.0,8.0,1,4,4.0,3,23,20,4,51490
2.0,332.0,8.0,1,1,4.0,3,23,20,4,47915
2.0,332.0,8.0,1,1,4.0,3,23,20,4,41135
2.0,332.0,8.0,1,4,4.0,3,23,20,4,44710
2.0,355.0,8.0,1,4,4.0,3,22,16,2,46110
4.0,285.0,6.0,1,4,4.0,3,22,17,2,35920
4.0,285.0,6.0,1,1,2.0,3,24,18,2,28545
2.0,355.0,8.0,1,4,4.0,3,22,16,2,43450
4.0,285.0,6.0,1,4,4.0,3,22,17,2,37680
4.0,285.0,6.0,1,4,2.0,3,22,17,2,35435
4.0,285.0,6.0,1,1,2.0,3,24,18,2,33340
4.0,285.0,6.0,1,4,4.0,3,22,17,2,42010
4.0,285.0,6.0,1,4,4.0,3,22,17,2,42310
2.0,355.0,8.0,1,1,4.0,3,23,16,2,47875
2.0,355.0,8.0,1,1,4.0,3,23,16,2,42270
2.0,355.0,8.0,1,4,4.0,3,22,16,2,51150
4.0,285.0,6.0,1,4,4.0,3,22,17,2,34110
4.0,285.0,6.0,1,4,2.0,3,22,17,2,35135
4.0,285.0,6.0,1,4,2.0,3,22,17,2,30345
4.0,285.0,6.0,1,4,2.0,3,22,17,2,32095
4.0,285.0,6.0,1,1,4.0,3,24,18,2,30130
2.0,355.0,8.0,1,1,4.0,3,23,16,2,41970
4.0,285.0,6.0,1,1,4.0,3,24,18,2,34530
2.0,355.0,8.0,1,4,4.0,3,22,16,2,45420
2.0,355.0,8.0,1,4,4.0,3,22,16,2,42760
4.0,285.0,6.0,1,4,4.0,3,22,17,2,40620
4.0,285.0,6.0,1,1,4.0,3,24,18,2,36090
4.0,285.0,6.0,1,1,2.0,3,24,18,2,26495
4.0,285.0,6.0,1,4,4.0,3,22,17,2,40320
4.0,285.0,6.0,1,1,2.0,3,24,18,2,31625
4.0,285.0,6.0,1,4,2.0,3,22,17,2,30045
4.0,285.0,6.0,1,4,4.0,3,22,17,2,37730
4.0,285.0,6.0,1,1,4.0,3,24,18,2,34230
2.0,355.0,8.0,1,4,4.0,3,22,16,2,45810
4.0,285.0,6.0,1,1,4.0,3,24,18,2,38635
2.0,355.0,8.0,1,4,4.0,3,22,16,2,50850
4.0,285.0,6.0,1,4,4.0,3,22,17,2,39420
4.0,285.0,6.0,1,4,4.0,3,22,17,2,37380
2.0,355.0,8.0,1,1,4.0,3,23,16,2,40100
2.0,355.0,8.0,1,1,4.0,3,23,16,2,42560
2.0,355.0,8.0,1,1,4.0,3,23,16,2,42860
2.0,355.0,8.0,1,4,4.0,3,22,16,2,45120
2.0,355.0,8.0,1,1,4.0,3,23,16,2,47575
4.0,285.0,6.0,1,1,4.0,3,24,18,2,31940
4.0,285.0,6.0,1,1,4.0,3,24,18,2,38335
4.0,285.0,6.0,1,1,4.0,3,24,18,2,35870
4.0,285.0,6.0,1,1,2.0,3,24,18,2,28155
4.0,285.0,6.0,1,4,2.0,3,22,17,2,36825
4.0,285.0,6.0,1,1,2.0,3,24,18,2,26105
4.0,285.0,6.0,1,4,2.0,3,22,17,2,37125
4.0,285.0,6.0,1,1,2.0,3,24,18,2,33215
2.0,355.0,8.0,1,1,4.0,3,23,16,2,39510
4.0,285.0,6.0,1,1,4.0,3,24,18,2,36390
4.0,285.0,6.0,1,1,4.0,3,24,18,2,36745
4.0,285.0,6.0,1,1,4.0,3,24,18,2,34280
4.0,285.0,6.0,1,4,2.0,3,22,17,2,32395
4.0,285.0,6.0,1,1,2.0,3,24,18,2,31750
4.0,285.0,6.0,1,1,4.0,3,24,18,2,37045
4.0,285.0,6.0,1,4,4.0,3,22,17,2,39540
4.0,285.0,6.0,1,4,4.0,3,22,17,2,39240
4.0,285.0,6.0,1,1,4.0,3,24,18,1,35825
2.0,355.0,8.0,1,1,4.0,3,23,16,1,39685
4.0,285.0,6.0,1,4,2.0,3,22,17,1,31035
4.0,285.0,6.0,1,1,4.0,3,24,18,1,32870
4.0,285.0,6.0,1,4,4.0,3,22,17,1,43775
4.0,285.0,6.0,1,1,4.0,3,24,18,1,35545
4.0,285.0,6.0,1,4,4.0,3,22,17,1,36935
4.0,285.0,6.0,1,4,2.0,3,22,17,1,38590
2.0,355.0,8.0,1,1,4.0,3,23,16,1,41250
4.0,285.0,6.0,1,1,4.0,3,24,18,1,31120
2.0,355.0,8.0,1,4,4.0,3,22,16,1,47135
2.0,355.0,8.0,1,4,4.0,3,22,16,1,48500
2.0,355.0,8.0,1,4,4.0,3,22,16,1,44475
4.0,285.0,6.0,1,1,2.0,3,24,18,1,33170
2.0,355.0,8.0,1,4,4.0,3,22,16,1,46835
4.0,285.0,6.0,1,4,2.0,3,22,17,1,33060
2.0,355.0,8.0,1,4,4.0,3,22,16,1,53315
4.0,285.0,6.0,1,1,4.0,3,24,18,1,38290
4.0,285.0,6.0,1,4,2.0,3,22,17,1,31335
4.0,285.0,6.0,1,1,2.0,3,24,18,1,33295
2.0,355.0,8.0,1,1,4.0,3,23,16,1,38740
4.0,285.0,6.0,1,4,4.0,3,22,17,1,41185
2.0,355.0,8.0,1,1,4.0,3,23,16,1,43710
4.0,285.0,6.0,1,1,2.0,3,24,18,1,27485
4.0,285.0,6.0,1,4,2.0,3,22,17,1,36980
2.0,355.0,8.0,1,1,4.0,3,23,16,1,44010
4.0,285.0,6.0,1,4,2.0,3,22,17,1,33360
2.0,355.0,8.0,1,4,4.0,3,22,16,1,45640
2.0,355.0,8.0,1,4,4.0,3,22,16,1,45170
4.0,285.0,6.0,1,4,4.0,3,22,17,1,35100
4.0,285.0,6.0,1,4,4.0,3,22,17,1,39275
2.0,355.0,8.0,1,1,4.0,3,23,16,1,49740
2.0,355.0,8.0,1,1,4.0,3,23,16,1,50040
4.0,285.0,6.0,1,1,2.0,3,24,18,1,29510
4.0,285.0,6.0,1,4,4.0,3,22,17,1,36850
2.0,355.0,8.0,1,4,4.0,3,22,16,1,48200
4.0,285.0,6.0,1,4,2.0,3,22,17,1,38890
4.0,285.0,6.0,1,4,4.0,3,22,17,1,38695
2.0,355.0,8.0,1,4,4.0,3,22,16,1,40090
2.0,355.0,8.0,1,4,4.0,3,22,16,1,41890
2.0,355.0,8.0,1,4,4.0,3,22,16,1,43260
4.0,285.0,6.0,1,4,4.0,3,22,17,1,41865
2.0,355.0,8.0,1,4,4.0,3,22,16,1,53015
4.0,285.0,6.0,1,4,2.0,3,22,17,1,36680
2.0,355.0,8.0,1,1,4.0,3,23,16,1,36940
4.0,285.0,6.0,1,1,4.0,3,24,18,1,32955
4.0,285.0,6.0,1,1,2.0,3,24,18,1,29120
4.0,285.0,6.0,1,1,4.0,3,24,18,1,37345
4.0,285.0,6.0,1,1,2.0,3,24,18,1,27095
4.0,285.0,6.0,1,4,4.0,3,22,17,1,40495
4.0,285.0,6.0,1,1,4.0,3,24,18,0,36035
4.0,285.0,6.0,1,1,4.0,3,24,18,0,37835
2.0,355.0,8.0,1,1,4.0,3,23,16,0,39230
4.0,285.0,6.0,1,1,4.0,3,24,18,0,38980
4.0,285.0,6.0,1,1,4.0,3,24,18,0,36515
2.0,355.0,8.0,1,4,4.0,3,22,16,0,43950
4.0,285.0,6.0,1,4,2.0,3,22,17,0,31525
4.0,285.0,6.0,1,4,2.0,3,22,17,0,33850
2.0,355.0,8.0,1,1,4.0,3,22,16,0,44350
2.0,355.0,8.0,1,4,4.0,3,20,15,0,47175
4.0,285.0,6.0,1,4,4.0,3,22,17,0,44465
4.0,285.0,6.0,1,4,4.0,3,22,17,0,42075
2.0,355.0,8.0,1,4,4.0,3,20,15,0,47475
2.0,355.0,8.0,1,4,4.0,3,20,15,0,46180
4.0,285.0,6.0,1,4,2.0,3,22,17,0,33550
4.0,285.0,6.0,1,4,4.0,3,22,17,0,39965
4.0,285.0,6.0,1,4,4.0,3,22,17,0,35590
4.0,285.0,6.0,1,1,2.0,3,24,18,0,27975
2.0,355.0,8.0,1,1,4.0,3,22,16,0,41590
2.0,355.0,8.0,1,1,4.0,3,22,16,0,44050
4.0,285.0,6.0,1,4,2.0,3,22,17,0,37370
2.0,355.0,8.0,1,4,4.0,3,22,15,0,54925
4.0,285.0,6.0,1,1,2.0,3,24,18,0,27585
4.0,285.0,6.0,1,1,2.0,3,24,18,0,33860
4.0,285.0,6.0,1,1,4.0,3,24,18,0,33445
2.0,355.0,8.0,1,4,4.0,3,20,15,0,48740
2.0,355.0,8.0,1,4,4.0,3,22,16,0,45860
2.0,355.0,8.0,1,1,4.0,3,23,16,0,40375
2.0,355.0,8.0,1,4,4.0,3,22,15,0,54625
2.0,355.0,8.0,1,4,4.0,3,22,16,0,42380
4.0,285.0,6.0,1,1,2.0,3,24,18,0,29610
2.0,355.0,8.0,1,1,4.0,3,22,16,0,51350
4.0,285.0,6.0,1,1,2.0,3,24,18,0,30000
2.0,355.0,8.0,1,1,4.0,3,23,16,0,37430
4.0,285.0,6.0,1,4,4.0,3,22,17,0,40985
4.0,285.0,6.0,1,4,4.0,3,22,17,0,39185
4.0,285.0,6.0,1,4,2.0,3,22,17,0,37670
2.0,355.0,8.0,1,4,4.0,3,20,15,0,44815
4.0,285.0,6.0,1,4,2.0,3,22,17,0,31825
4.0,285.0,6.0,1,4,4.0,3,22,17,0,37425
2.0,355.0,8.0,1,1,4.0,3,22,16,0,51650
2.0,355.0,8.0,1,4,4.0,3,20,15,0,49040
4.0,285.0,6.0,1,4,4.0,3,22,17,0,37340
4.0,285.0,6.0,1,4,2.0,3,22,17,0,39280
4.0,285.0,6.0,1,1,2.0,3,24,18,0,33985
2.0,355.0,8.0,1,4,4.0,3,22,16,0,40580
4.0,285.0,6.0,1,1,4.0,3,24,18,0,31610
4.0,285.0,6.0,1,4,2.0,3,22,17,0,39580
4.0,285.0,6.0,1,4,4.0,3,22,17,0,42555
4.0,285.0,6.0,1,1,4.0,3,24,18,0,33360
2.0,200.0,8.0,1,3,4.0,3,23,15,24,2000
2.0,150.0,4.0,1,3,2.0,2,29,19,21,2000
2.0,155.0,6.0,1,3,4.0,2,26,18,20,2000
2.0,155.0,6.0,1,3,2.0,2,26,18,20,2000
2.0,150.0,4.0,1,3,2.0,2,29,19,20,2000
2.0,150.0,4.0,1,3,4.0,2,29,19,20,2000
2.0,150.0,4.0,1,3,4.0,2,30,19,19,2000
1.0,362.0,6.0,1,1,2.0,1,29,20,0,60300
1.0,241.0,4.0,1,1,2.0,1,32,25,0,47950
1.0,302.0,6.0,1,1,2.0,1,29,21,3,56225
1.0,415.0,8.0,1,1,2.0,1,28,19,3,68925
1.0,201.0,4.0,2,1,2.0,1,32,22,3,43525
1.0,201.0,4.0,2,1,2.0,1,32,22,2,43950
1.0,302.0,6.0,1,1,2.0,1,29,21,2,57650
1.0,415.0,8.0,1,1,2.0,1,28,19,2,70850
1.0,302.0,6.0,1,1,2.0,1,29,21,1,59200
1.0,241.0,4.0,1,1,2.0,1,32,25,1,47000
1.0,416.0,8.0,1,1,2.0,1,28,19,1,72600
2.0,190.0,6.0,1,4,4.0,2,17,13,20,2397
2.0,190.0,6.0,1,4,4.0,2,17,13,20,2488
2.0,215.0,6.0,1,4,4.0,2,18,13,19,2816
2.0,215.0,6.0,1,4,4.0,2,18,13,18,2934
2.0,177.0,4.0,2,1,2.0,1,26,17,10,21515
1.0,260.0,4.0,2,1,2.0,1,28,19,10,26515
2.0,173.0,4.0,2,1,2.0,1,25,19,9,22455
1.0,260.0,4.0,2,1,2.0,1,28,19,9,28135
1.0,260.0,4.0,2,1,2.0,1,28,19,9,31750
2.0,173.0,4.0,2,1,2.0,1,25,19,9,28400
3.0,173.0,4.0,2,1,2.0,1,25,19,8,24275
3.0,260.0,4.0,2,1,2.0,1,28,19,8,30375
3.0,173.0,4.0,2,1,2.0,1,25,19,8,29410
3.0,173.0,4.0,2,1,2.0,1,25,19,8,26225
3.0,260.0,4.0,2,1,2.0,1,28,19,8,29485
2.0,199.0,4.0,1,3,4.0,2,40,36,2,26000
2.0,199.0,4.0,1,3,4.0,2,40,36,2,29500
2.0,193.0,4.0,1,3,4.0,2,44,40,1,26000
2.0,193.0,4.0,1,3,4.0,2,45,39,0,26000
2.0,177.0,4.0,3,3,4.0,2,38,28,2,23275
2.0,245.0,4.0,1,3,4.0,2,31,21,1,34075
2.0,178.0,4.0,3,3,4.0,2,36,28,0,23125
2.0,245.0,4.0,1,3,4.0,2,31,22,0,34350
2.0,138.0,4.0,1,3,4.0,1,35,25,2,15495
2.0,138.0,4.0,1,3,4.0,1,33,25,2,21945
2.0,138.0,4.0,1,3,4.0,1,35,25,2,16095
2.0,138.0,4.0,2,3,4.0,1,40,29,2,18835
2.0,138.0,4.0,1,3,4.0,1,33,25,2,21345
2.0,138.0,4.0,2,3,4.0,1,35,26,2,14845
2.0,138.0,4.0,2,3,4.0,1,40,29,2,18235
2.0,138.0,4.0,1,3,4.0,1,35,25,2,17845
2.0,138.0,4.0,1,3,4.0,1,35,25,2,17245
2.0,138.0,4.0,1,3,4.0,1,37,27,2,19680
2.0,138.0,4.0,2,3,4.0,1,34,27,2,20545
2.0,138.0,4.0,2,3,4.0,1,35,26,2,14245
2.0,138.0,4.0,1,3,4.0,1,37,27,2,20245
2.0,138.0,4.0,2,3,4.0,1,34,27,2,19945
2.0,138.0,4.0,2,3,4.0,1,35,26,2,16455
